recency,history,mens,womens,newbie,zip_code,channel,segment,treatment,visit,conversion,spend,uplift_score,p_t,p_c,uplift_segment
9,672.27,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.025395297,0.0720773,0.046682,Needs Attention
8,581.3,1,0,1,Rural,Phone,Womens E-Mail,1,0,0,0.0,0.019415952,0.11309067,0.09367472,Needs Attention
9,51.54,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.013917096,0.053342953,0.039425857,Needs Attention
1,163.59,0,1,0,Urban,Phone,Womens E-Mail,1,1,0,0.0,0.10113646,0.22908308,0.12794662,Persuadables
10,208.25,0,1,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.04069063,0.060989983,0.02029935,Needs Attention
9,84.27,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.0038256422,0.08922286,0.08539722,Needs Attention
4,514.93,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.009899702,0.070685364,0.060785662,Needs Attention
9,60.65,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.14500248,0.23052962,0.08552713,Persuadables
3,102.92,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.032642942,0.08492909,0.05228615,Needs Attention
5,257.6,0,1,0,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.041513532,0.15644658,0.11493304,Sure Things
1,224.15,1,0,0,Surburban,Multichannel,No E-Mail,0,0,0,0.0,-0.025099985,0.11058933,0.13568932,Lost Causes
1,201.15,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.04976829,0.15145679,0.1016885,Sure Things
1,640.07,0,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.025831193,0.15205318,0.12622198,Needs Attention
11,29.99,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.011958521,0.025654593,0.013696073,Needs Attention
5,174.78,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.013411984,0.14771557,0.13430358,Needs Attention
2,184.19,1,0,0,Rural,Web,Womens E-Mail,1,0,0,0.0,-0.011423379,0.20915179,0.22057517,Lost Causes
1,453.12,0,1,1,Urban,Phone,Womens E-Mail,1,1,0,0.0,0.057890154,0.14342286,0.0855327,Sure Things
7,29.99,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.028086938,0.08103153,0.052944593,Needs Attention
9,172.78,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.11106954,0.12540098,0.014331439,Persuadables
6,966.68,1,0,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.052935302,0.13028397,0.077348664,Sure Things
2,1040.5,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.09252873,0.17874901,0.08622028,Persuadables
10,29.99,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,-0.003202226,0.034327213,0.03752944,Lost Causes
10,29.99,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.055298768,0.0732013,0.017902533,Sure Things
3,29.99,0,1,0,Surburban,Phone,Womens E-Mail,1,1,0,0.0,0.02284789,0.1797471,0.15689921,Needs Attention
1,207.09,0,1,0,Rural,Web,Womens E-Mail,1,1,0,0.0,0.112427846,0.31629273,0.20386489,Persuadables
10,74.1,0,1,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.06205904,0.07556022,0.013501178,Sure Things
7,287.67,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.03727165,0.12743916,0.09016751,Needs Attention
9,455.97,1,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.04041925,0.22379261,0.18337336,Needs Attention
3,681.01,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.0622074,0.19013096,0.12792356,Sure Things
7,832.37,0,1,1,Rural,Web,Womens E-Mail,1,1,0,0.0,0.1259965,0.23455851,0.108562015,Persuadables
4,277.46,1,0,1,Rural,Phone,No E-Mail,0,0,0,0.0,-0.031635992,0.12289592,0.15453191,Lost Causes
7,120.07,0,1,1,Rural,Web,Womens E-Mail,1,0,0,0.0,0.058197014,0.12853609,0.070339076,Sure Things
6,88.39,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,-0.0059586912,0.13502088,0.14097957,Lost Causes
4,274.72,1,1,1,Urban,Phone,No E-Mail,0,1,0,0.0,0.083384745,0.18849593,0.10511119,Persuadables
1,499.59,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.051755592,0.12590049,0.17765608,Lost Causes
10,170.21,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.09256305,0.13753048,0.044967428,Persuadables
2,138.16,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.01692146,0.14717264,0.13025118,Needs Attention
6,29.99,0,1,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.095071584,0.1171105,0.022038918,Persuadables
10,29.99,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.0058434233,0.09585745,0.090014026,Needs Attention
3,84.35,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.104151055,0.23814943,0.13399838,Persuadables
5,202.56,1,0,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,-0.0053714104,0.05439982,0.05977123,Lost Causes
2,373.83,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,-0.0059701204,0.13858016,0.14455028,Lost Causes
1,29.99,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.10921556,0.33389297,0.22467741,Persuadables
3,176.21,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.09465826,0.16125432,0.06659605,Persuadables
10,89.64,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,-0.01632911,0.117330015,0.13365912,Lost Causes
12,694.31,0,1,1,Urban,Phone,Womens E-Mail,1,1,0,0.0,0.20280574,0.24816643,0.045360684,Persuadables
3,33.32,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,-0.0002964437,0.14509365,0.1453901,Lost Causes
1,297.5,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.057924837,0.27062958,0.21270475,Sure Things
8,374.79,0,1,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.062001172,0.10780317,0.045802,Sure Things
11,31.0,1,0,0,Rural,Phone,No E-Mail,0,0,0,0.0,0.063382044,0.19156621,0.12818417,Sure Things
11,221.44,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.0005671829,0.18727194,0.18670475,Needs Attention
2,189.42,0,1,0,Surburban,Web,No E-Mail,0,1,0,0.0,0.00024099648,0.21421112,0.21397012,Needs Attention
8,29.99,0,1,0,Rural,Web,Womens E-Mail,1,1,0,0.0,0.040355384,0.22578612,0.18543074,Needs Attention
2,53.2,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.035293255,0.08302879,0.04773554,Needs Attention
4,375.67,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,-0.029393256,0.1342142,0.16360745,Lost Causes
11,236.78,1,1,0,Urban,Web,No E-Mail,0,1,0,0.0,-0.044813678,0.17877449,0.22358817,Lost Causes
10,145.23,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,-0.05440726,0.07093955,0.12534681,Lost Causes
3,29.99,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.056551985,0.12778395,0.07123197,Sure Things
7,156.68,0,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.07042466,0.12296806,0.0525434,Sure Things
2,443.19,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.07297784,0.24118973,0.16821189,Sure Things
3,59.48,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.08813086,0.19301133,0.10488047,Persuadables
12,274.78,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.0989975,0.122815125,0.023817623,Persuadables
8,590.3,0,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.056634888,0.13088699,0.0742521,Sure Things
1,848.13,0,1,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.1654311,0.27685854,0.11142744,Persuadables
1,429.95,1,1,0,Surburban,Phone,No E-Mail,0,1,0,0.0,0.032343462,0.23780937,0.20546591,Needs Attention
11,29.99,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.049924597,0.067163296,0.017238697,Sure Things
2,29.99,0,1,0,Rural,Phone,Womens E-Mail,1,0,0,0.0,-0.055740222,0.22264154,0.27838176,Lost Causes
1,38.98,0,1,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.084889084,0.25674433,0.17185524,Persuadables
11,131.66,0,1,0,Surburban,Web,Womens E-Mail,1,1,0,0.0,0.045754895,0.17476231,0.12900741,Sure Things
10,273.8,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.0011336356,0.14212373,0.1409901,Needs Attention
7,660.87,1,0,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.059511513,0.13423535,0.07472384,Sure Things
12,86.8,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.16411254,0.27576616,0.11165362,Persuadables
9,468.67,1,0,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.001733575,0.040807765,0.03907419,Needs Attention
1,401.2,1,0,0,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,-0.004733771,0.16249242,0.1672262,Lost Causes
3,533.35,0,1,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.10718606,0.19115433,0.083968274,Persuadables
1,238.77,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.03324773,0.14776628,0.114518546,Needs Attention
7,29.99,1,0,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.011925474,0.069407515,0.05748204,Needs Attention
10,68.43,0,1,1,Surburban,Phone,Womens E-Mail,1,1,0,0.0,0.054514233,0.075168945,0.020654712,Sure Things
11,45.82,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.013320977,0.028030643,0.014709666,Needs Attention
9,84.56,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.0038256422,0.08922286,0.08539722,Needs Attention
6,29.99,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.06263191,0.18245624,0.11982433,Sure Things
3,210.58,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.016616203,0.07812724,0.06151104,Needs Attention
4,45.01,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.0734409,0.12858328,0.05514238,Sure Things
1,43.43,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.104164846,0.17132129,0.06715644,Persuadables
7,51.28,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.08174726,0.16657783,0.08483057,Persuadables
6,481.36,1,1,0,Urban,Web,Womens E-Mail,1,1,0,0.0,0.0026715696,0.27191088,0.2692393,Needs Attention
3,783.4,1,0,1,Rural,Multichannel,Womens E-Mail,1,1,0,0.0,0.022574976,0.19141507,0.1688401,Needs Attention
10,195.8,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.009165149,0.052227587,0.043062437,Needs Attention
3,543.89,0,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.11667085,0.2037111,0.08704026,Persuadables
4,602.96,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,-0.0060029402,0.0689696,0.07497254,Lost Causes
10,121.36,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.007860299,0.028983587,0.021123288,Needs Attention
4,216.66,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,-0.013574056,0.05507905,0.06865311,Lost Causes
1,308.08,0,1,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.119298145,0.25255656,0.13325842,Persuadables
7,179.33,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,-0.0046054423,0.13971059,0.14431603,Lost Causes
5,34.35,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.10213496,0.23581852,0.13368356,Persuadables
7,203.48,1,0,0,Rural,Web,No E-Mail,0,1,0,0.0,-0.0006798953,0.19394045,0.19462034,Lost Causes
2,124.86,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.024432093,0.15285107,0.12841898,Needs Attention
1,403.77,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.012059949,0.10511602,0.09305607,Needs Attention
1,29.99,0,1,0,Urban,Phone,No E-Mail,0,1,0,0.0,0.11647454,0.2546476,0.13817307,Persuadables
10,141.17,1,0,0,Surburban,Web,No E-Mail,0,0,0,0.0,-0.028578721,0.074583285,0.103162006,Lost Causes
4,213.35,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.033177584,0.14361821,0.11044063,Needs Attention
5,54.85,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.014000811,0.10136227,0.08736146,Needs Attention
10,46.1,1,0,1,Rural,Web,Womens E-Mail,1,0,0,0.0,0.0048888475,0.09329602,0.088407174,Needs Attention
3,174.55,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.08111186,0.21009673,0.12898487,Persuadables
3,31.74,1,0,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.019105151,0.104753315,0.085648164,Needs Attention
9,388.31,1,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.063366294,0.19484419,0.13147789,Sure Things
6,63.16,1,0,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,-0.008067891,0.12099044,0.12905833,Lost Causes
3,29.99,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.02284789,0.1797471,0.15689921,Needs Attention
6,63.7,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.006845236,0.097189516,0.09034428,Needs Attention
12,158.87,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,-0.0012559369,0.07992859,0.08118453,Lost Causes
10,966.25,1,0,1,Rural,Multichannel,No E-Mail,0,0,0,0.0,-0.015982337,0.12494727,0.14092961,Lost Causes
5,180.41,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,-0.024223313,0.10711622,0.13133954,Lost Causes
1,52.24,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.02608791,0.095555335,0.069467425,Needs Attention
1,180.64,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,-0.009763807,0.13871321,0.14847702,Lost Causes
6,125.02,0,1,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.077298805,0.100424245,0.02312544,Sure Things
4,282.48,0,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.057310764,0.11306284,0.05575208,Sure Things
3,29.99,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.06064269,0.19184265,0.13119996,Sure Things
2,116.07,0,1,0,Urban,Web,No E-Mail,0,1,1,220.96,0.023839176,0.21163823,0.18779905,Needs Attention
8,32.27,1,0,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.01815129,0.08381397,0.06566268,Needs Attention
5,217.79,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,-0.020161927,0.07541857,0.095580496,Lost Causes
2,144.63,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,-0.0015568137,0.15406054,0.15561736,Lost Causes
6,310.18,1,1,1,Rural,Multichannel,No E-Mail,0,0,0,0.0,0.05032225,0.21174197,0.16141972,Sure Things
9,233.92,1,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.09524356,0.15869096,0.0634474,Persuadables
1,562.79,0,1,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.1229832,0.21048205,0.08749884,Persuadables
6,267.1,0,1,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.094699524,0.12594984,0.03125032,Persuadables
7,135.31,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.063081115,0.11201692,0.048935805,Sure Things
7,157.83,1,0,0,Rural,Phone,No E-Mail,0,0,0,0.0,-0.025237694,0.13149032,0.15672801,Lost Causes
5,36.65,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.031904593,0.08916513,0.12106972,Lost Causes
4,29.99,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.029981785,0.13641821,0.106436424,Needs Attention
11,99.91,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.022351896,0.048563827,0.02621193,Needs Attention
2,85.18,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.04185544,0.12124921,0.07939377,Sure Things
4,29.99,0,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.08270876,0.2172117,0.13450293,Persuadables
9,360.02,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,-0.008738562,0.11112927,0.11986783,Lost Causes
10,29.99,0,1,1,Rural,Web,Womens E-Mail,1,0,0,0.0,0.062666066,0.13734755,0.07468148,Sure Things
2,29.99,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,0.016603567,0.102980465,0.0863769,Needs Attention
1,340.87,0,1,0,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.122623086,0.24060385,0.11798076,Persuadables
5,158.29,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.008082774,0.06372828,0.055645507,Needs Attention
10,41.83,1,0,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.019624723,0.034320228,0.014695505,Needs Attention
6,733.83,0,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.11307846,0.14959966,0.036521196,Persuadables
1,424.84,0,1,0,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.20025244,0.3229555,0.12270304,Persuadables
1,29.99,0,1,0,Surburban,Web,No E-Mail,0,1,0,0.0,0.10921556,0.33389297,0.22467741,Persuadables
2,29.99,0,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.03872264,0.13515757,0.09643493,Needs Attention
9,52.97,0,1,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.072133444,0.08272086,0.010587414,Sure Things
2,469.49,0,1,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.041481532,0.1541397,0.112658165,Sure Things
2,894.88,0,1,1,Surburban,Web,No E-Mail,0,1,0,0.0,0.054480076,0.16384113,0.10936105,Sure Things
3,409.19,1,0,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.02803675,0.12063016,0.09259341,Needs Attention
9,95.82,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.008717157,0.08785062,0.09656778,Lost Causes
11,33.61,1,0,1,Rural,Phone,Womens E-Mail,1,0,0,0.0,0.016894482,0.06869814,0.051803656,Needs Attention
6,189.92,0,1,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.08024886,0.10904634,0.02879748,Persuadables
3,29.99,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.0024257377,0.12036262,0.11793688,Needs Attention
1,29.99,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.007565543,0.07046273,0.06289719,Needs Attention
6,29.99,0,1,0,Rural,Phone,No E-Mail,0,0,0,0.0,0.01260069,0.18346782,0.17086713,Needs Attention
7,329.65,0,1,0,Surburban,Phone,No E-Mail,0,1,0,0.0,0.0131224245,0.12269684,0.109574415,Needs Attention
3,128.52,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.07236479,0.1285337,0.056168914,Sure Things
9,68.27,0,1,0,Surburban,Web,No E-Mail,0,1,0,0.0,0.09151562,0.17384905,0.08233342,Persuadables
10,145.66,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,-0.018499006,0.041864507,0.060363512,Lost Causes
1,99.87,0,1,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.15407823,0.23687603,0.082797796,Persuadables
9,134.1,0,1,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.094144374,0.17677417,0.0826298,Persuadables
10,140.63,1,0,1,Rural,Web,No E-Mail,0,0,0,0.0,-0.0026899204,0.08558038,0.0882703,Lost Causes
9,35.26,1,0,0,Rural,Phone,No E-Mail,0,0,0,0.0,0.0043645576,0.11732671,0.11296215,Needs Attention
7,45.48,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.077648155,0.16442117,0.086773016,Sure Things
10,29.99,0,1,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.050204635,0.064234145,0.014029511,Sure Things
12,51.48,0,1,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.10046089,0.15095744,0.05049655,Persuadables
4,179.61,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.08698685,0.1482141,0.061227255,Persuadables
9,33.03,0,1,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.17175657,0.24296828,0.07121172,Persuadables
10,156.12,1,0,1,Rural,Web,No E-Mail,0,0,0,0.0,-0.01049725,0.08669369,0.09719094,Lost Causes
10,29.99,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.024243489,0.06912838,0.04488489,Needs Attention
6,32.18,1,0,1,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.04098387,0.06162884,0.02064497,Needs Attention
12,176.59,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.044919338,0.06767437,0.02275503,Sure Things
4,111.03,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,-0.008519016,0.10138454,0.10990356,Lost Causes
4,29.99,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.09099157,0.1427855,0.051793937,Persuadables
1,29.99,1,0,0,Urban,Phone,No E-Mail,0,0,0,0.0,0.015414007,0.13591602,0.12050202,Needs Attention
8,78.15,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.109210156,0.19486845,0.08565829,Persuadables
3,141.45,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,-0.0032352358,0.13787286,0.1411081,Lost Causes
7,29.99,0,1,0,Rural,Phone,No E-Mail,0,0,0,0.0,0.026927367,0.19974345,0.17281608,Needs Attention
6,29.99,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.023930185,0.13869448,0.114764296,Needs Attention
9,110.1,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.12104516,0.15465337,0.03360821,Persuadables
8,29.99,1,0,0,Urban,Web,Womens E-Mail,1,0,0,0.0,0.03172531,0.14748941,0.115764104,Needs Attention
1,106.09,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.013978742,0.08451232,0.07053358,Needs Attention
3,178.68,1,0,0,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.0024850368,0.1198908,0.117405765,Needs Attention
1,300.75,1,1,0,Urban,Phone,Womens E-Mail,1,1,0,0.0,0.06823313,0.25192368,0.18369055,Sure Things
9,326.22,1,0,0,Urban,Web,No E-Mail,0,0,0,0.0,0.038532235,0.15405615,0.11552391,Needs Attention
1,665.11,0,1,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.1000582,0.2157909,0.1157327,Persuadables
1,225.28,1,0,1,Surburban,Phone,Womens E-Mail,1,0,0,0.0,0.0085718185,0.07117523,0.062603414,Needs Attention
1,627.41,1,1,1,Surburban,Multichannel,No E-Mail,0,0,0,0.0,0.107386515,0.29985982,0.1924733,Persuadables
7,29.99,0,1,0,Urban,Web,No E-Mail,0,1,0,0.0,0.12487213,0.26019013,0.135318,Persuadables
1,252.04,1,0,1,Surburban,Phone,No E-Mail,0,1,0,0.0,0.010825478,0.09409971,0.08327423,Needs Attention
1,29.99,1,0,1,Urban,Web,No E-Mail,0,0,0,0.0,-0.015768379,0.11092745,0.12669583,Lost Causes
6,264.26,1,0,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.08020614,0.16002128,0.079815134,Persuadables
10,65.29,1,0,0,Rural,Web,No E-Mail,0,0,0,0.0,0.00541991,0.13943397,0.13401406,Needs Attention
11,643.71,1,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.10617107,0.23885286,0.13268179,Persuadables
6,238.87,1,1,1,Urban,Multichannel,Womens E-Mail,1,0,0,0.0,0.08035721,0.12700398,0.046646774,Persuadables
6,73.33,0,1,1,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.1305952,0.16759063,0.036995422,Persuadables
2,644.47,1,0,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,-0.028876834,0.094341636,0.12321847,Lost Causes
4,429.35,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.0076343566,0.13657726,0.1289429,Needs Attention
2,377.49,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.00065614283,0.13858016,0.13792402,Needs Attention
1,262.71,0,1,0,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.1105655,0.26825505,0.15768956,Persuadables
2,751.63,1,1,1,Rural,Web,No E-Mail,0,1,0,0.0,0.03803654,0.27310613,0.23506959,Needs Attention
10,107.18,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.00020294264,0.05593419,0.055731248,Needs Attention
7,99.64,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,0.008200616,0.10426027,0.09605966,Needs Attention
10,29.99,0,1,1,Urban,Web,No E-Mail,0,0,0,0.0,0.045330502,0.08697757,0.04164707,Sure Things
11,306.31,1,0,1,Urban,Web,No E-Mail,0,1,0,0.0,0.004534751,0.06326702,0.05873227,Needs Attention
3,241.83,1,0,1,Surburban,Multichannel,Womens E-Mail,1,0,0,0.0,0.01084806,0.0687137,0.057865642,Needs Attention
2,554.49,1,1,1,Urban,Multichannel,No E-Mail,0,0,0,0.0,0.1318559,0.2768996,0.1450437,Persuadables
7,83.63,0,1,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,0.08616859,0.19687527,0.11070669,Persuadables
2,38.49,0,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.05067517,0.120262034,0.069586866,Sure Things
7,29.99,0,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.08844231,0.13896786,0.05052555,Persuadables
10,29.99,1,0,1,Urban,Phone,No E-Mail,0,0,0,0.0,0.0100585595,0.021780385,0.011721825,Needs Attention
1,240.12,1,0,0,Urban,Phone,Womens E-Mail,1,0,0,0.0,-0.008683674,0.115721114,0.12440479,Lost Causes
3,310.71,1,0,0,Surburban,Web,Womens E-Mail,1,1,0,0.0,0.07589917,0.23110248,0.15520331,Sure Things
7,187.81,1,0,0,Surburban,Phone,No E-Mail,0,0,0,0.0,-0.033187076,0.1039823,0.13716938,Lost Causes
1,151.56,0,1,0,Surburban,Web,Womens E-Mail,1,0,0,0.0,0.10501474,0.24538092,0.14036618,Persuadables
11,29.99,0,1,1,Urban,Web,Womens E-Mail,1,0,0,0.0,0.043934837,0.091955766,0.04802093,Sure Things
10,47.17,0,1,0,Urban,Web,Womens E-Mail,1,1,1,210.65,0.06870115,0.14452007,0.075818926,Sure Things
3,133.83,0,1,0,Urban,Web,No E-Mail,0,1,0,0.0,0.022233352,0.16908528,0.14685193,Needs Attention
6,377.39,0,1,0,Urban,Web,No E-Mail,0,0,0,0.0,0.11075412,0.25627667,0.14552255,Persuadables
11,114.69,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.008630112,0.06456476,0.055934645,Needs Attention
11,156.61,0,1,1,Rural,Phone,No E-Mail,0,0,0,0.0,0.063328534,0.117772415,0.054443877,Sure Things
4,29.99,0,1,1,Surburban,Phone,No E-Mail,0,0,0,0.0,0.07002838,0.11757154,0.047543157,Sure Things
3,334.0,1,1,0,Surburban,Web,No E-Mail,0,0,0,0.0,0.037674546,0.21753792,0.17986338,Needs Attention
4,96.91,1,0,1,Surburban,Web,No E-Mail,0,0,0,0.0,0.0298547,0.09962024,0.06976554,Needs Attention
